id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,features,taxAssessments,propertyTaxes,zoning,owner,ownerOccupied
"1114-Prospect-St,-Ann-Arbor,-MI-48104","1114 Prospect St, Ann Arbor, MI 48104",1114 Prospect St,,Ann Arbor,MI,48104,42.267964,-83.735078,Single Family,11.0,4.0,2400.0,6621.0,1912.0,"{'cooling': True, 'coolingType': 'Commercial', 'fireplace': True, 'floorCount': 2, 'foundationType': 'Brick', 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 13, 'unitCount': 1}","{'2023': {'year': 2023, 'value': 289200}, '2024': {'year': 2024, 'value': 335000}}","{'2022': {'year': 2022, 'total': 9555}, '2023': {'year': 2023, 'total': 13172}}",R4C,"{'names': ['Shah Navinchandra'], 'type': 'Individual', 'mailingAddress': {'id': '1401-Lincoln-Ave,-Ann-Arbor,-MI-48104', 'formattedAddress': '1401 Lincoln Ave, Ann Arbor, MI 48104', 'addressLine1': '1401 Lincoln Ave', 'addressLine2': None, 'city': 'Ann Arbor', 'state': 'MI', 'stateFips': '26', 'zipCode': '48104'}}",False
"311-S-Division-St,-Ann-Arbor,-MI-48104","311 S Division St, Ann Arbor, MI 48104",311 S Division St,,Ann Arbor,MI,48104,42.279256,-83.743947,Apartment,1.0,1.0,,,,,,,,,
"312-E-Jefferson-St,-Ann-Arbor,-MI-48104","312 E Jefferson St, Ann Arbor, MI 48104",312 E Jefferson St,,Ann Arbor,MI,48104,42.275987,-83.745621,Apartment,1.0,1.0,,,,,,,,,
"910-Packard-St,-Ann-Arbor,-MI-48104","910 Packard St, Ann Arbor, MI 48104",910 Packard St,,Ann Arbor,MI,48104,42.268062,-83.738034,Apartment,2.0,1.0,,,1963.0,,,,,,
"607-E-Ann-St,-Ann-Arbor,-MI-48104","607 E Ann St, Ann Arbor, MI 48104",607 E Ann St,,Ann Arbor,MI,48104,42.282434,-83.741682,Apartment,2.0,1.0,,,,,,,,,
"333-S-Division-St,-Apt-1,-Ann-Arbor,-MI-48104","333 S Division St, Apt 1, Ann Arbor, MI 48104",333 S Division St,Apt 1,Ann Arbor,MI,48104,42.278727,-83.744114,Apartment,1.0,1.0,,,,,,,,,
"815-Lawrence-St,-Apt-2,-Ann-Arbor,-MI-48104","815 Lawrence St, Apt 2, Ann Arbor, MI 48104",815 Lawrence St,Apt 2,Ann Arbor,MI,48104,42.284168,-83.739107,Condo,6.0,2.0,,,,,,,,,
"432-S-Division-St,-Ann-Arbor,-MI-48104","432 S Division St, Ann Arbor, MI 48104",432 S Division St,,Ann Arbor,MI,48104,42.277204,-83.744406,Apartment,0.0,1.0,,,,,,,,,
"913-Mary-St,-Ann-Arbor,-MI-48104","913 Mary St, Ann Arbor, MI 48104",913 Mary St,,Ann Arbor,MI,48104,42.270676,-83.741534,Apartment,2.0,1.0,700.0,,,,,,,,
"1341-Geddes-Ave,-Ann-Arbor,-MI-48104","1341 Geddes Ave, Ann Arbor, MI 48104",1341 Geddes Ave,,Ann Arbor,MI,48104,42.277567,-83.732092,Apartment,2.0,1.0,,,,,,,,,
"1015-Vaughn-St,-Ann-Arbor,-MI-48104","1015 Vaughn St, Ann Arbor, MI 48104",1015 Vaughn St,,Ann Arbor,MI,48104,42.269181,-83.737038,Apartment,1.0,1.0,,,,,,,,,
"1015-E-Ann-St,-Ann-Arbor,-MI-48104","1015 E Ann St, Ann Arbor, MI 48104",1015 E Ann St,,Ann Arbor,MI,48104,42.282492,-83.736381,Apartment,2.0,1.0,,,,,,,,,
"512-N-Ashley-St,-Ann-Arbor,-MI-48103","512 N Ashley St, Ann Arbor, MI 48103",512 N Ashley St,,Ann Arbor,MI,48103,42.285446,-83.749275,Apartment,1.0,1.0,,,1972.0,,,,,,
"333-S-Division-St,-Apt-8,-Ann-Arbor,-MI-48104","333 S Division St, Apt 8, Ann Arbor, MI 48104",333 S Division St,Apt 8,Ann Arbor,MI,48104,42.278371,-83.74384,Apartment,5.0,2.0,,,,,,,,,
"306-Thompson-St,-Ann-Arbor,-MI-48104","306 Thompson St, Ann Arbor, MI 48104",306 Thompson St,,Ann Arbor,MI,48104,42.27933,-83.74326,Apartment,2.0,1.0,,,,,,,,,
"625-N-4th-Ave,---1,-Ann-Arbor,-MI-48104","625 N 4th Ave, # 1, Ann Arbor, MI 48104",625 N 4th Ave,# 1,Ann Arbor,MI,48104,42.286186,-83.747276,Condo,6.0,2.0,,,,,,,,,
"824-Packard-St,-Ann-Arbor,-MI-48104","824 Packard St, Ann Arbor, MI 48104",824 Packard St,,Ann Arbor,MI,48104,42.268485,-83.738646,Apartment,4.0,2.0,,,,,,,,,
"200-Briarcrest-Dr,-Ann-Arbor,-MI-48104","200 Briarcrest Dr, Ann Arbor, MI 48104",200 Briarcrest Dr,,Ann Arbor,MI,48104,42.24682,-83.745189,Apartment,2.0,2.0,,,1988.0,,,,,,
"1005-Maiden-Ln,-Ann-Arbor,-MI-48105","1005 Maiden Ln, Ann Arbor, MI 48105",1005 Maiden Ln,,Ann Arbor,MI,48105,42.2899,-83.73347,Apartment,1.0,1.0,585.0,,,{'unitCount': 201},,,,,
"396-W-Delhi-Rd,-Ann-Arbor,-MI-48103","396 W Delhi Rd, Ann Arbor, MI 48103",396 W Delhi Rd,,Ann Arbor,MI,48103,42.291763,-83.817687,Apartment,2.0,2.0,,,1966.0,,,,,,
"510-Lawrence-St,-Apt-1,-Ann-Arbor,-MI-48104","510 Lawrence St, Apt 1, Ann Arbor, MI 48104",510 Lawrence St,Apt 1,Ann Arbor,MI,48104,42.283868,-83.742358,Apartment,2.0,1.0,,,,,,,,,
"733-Oakland-Ave,-Ann-Arbor,-MI-48104","733 Oakland Ave, Ann Arbor, MI 48104",733 Oakland Ave,,Ann Arbor,MI,48104,42.272085,-83.73922,Multi-Family,5.0,2.0,,,1875.0,,,,,,
"916-Sybil-St,-Apt-1,-Ann-Arbor,-MI-48104","916 Sybil St, Apt 1, Ann Arbor, MI 48104",916 Sybil St,Apt 1,Ann Arbor,MI,48104,42.270159,-83.743327,Condo,5.0,2.0,,,,,,,,,
"1340-N-University-Ct,-Ann-Arbor,-MI-48104","1340 N University Ct, Ann Arbor, MI 48104",1340 N University Ct,,Ann Arbor,MI,48104,42.278095,-83.731625,Apartment,0.0,1.0,,,,,,,,,
"508-Lawrence-St,-Apt-5,-Ann-Arbor,-MI-48104","508 Lawrence St, Apt 5, Ann Arbor, MI 48104",508 Lawrence St,Apt 5,Ann Arbor,MI,48104,42.283868,-83.742379,Condo,6.0,3.0,,,,,,,,,
"505-E-Hoover-Ave,-Ann-Arbor,-MI-48104","505 E Hoover Ave, Ann Arbor, MI 48104",505 E Hoover Ave,,Ann Arbor,MI,48104,42.269918,-83.742877,Single Family,0.0,1.0,,,,,,,,,
"1506-Geddes-Ave,-Ann-Arbor,-MI-48104","1506 Geddes Ave, Ann Arbor, MI 48104",1506 Geddes Ave,,Ann Arbor,MI,48104,42.276603,-83.72875,Apartment,3.0,1.0,,,,,,,,,
"1000-Oakland-Ave,-Ann-Arbor,-MI-48104","1000 Oakland Ave, Ann Arbor, MI 48104",1000 Oakland Ave,,Ann Arbor,MI,48104,42.270127,-83.737834,Apartment,2.0,1.0,,,,,,,,,
"527-S-4th-Ave,-Ann-Arbor,-MI-48104","527 S 4th Ave, Ann Arbor, MI 48104",527 S 4th Ave,,Ann Arbor,MI,48104,42.27515,-83.747292,Apartment,1.0,1.0,,,,,,,,,
"929-S-Division-St,-Ann-Arbor,-MI-48104","929 S Division St, Ann Arbor, MI 48104",929 S Division St,,Ann Arbor,MI,48104,42.270422,-83.744294,Apartment,0.0,1.0,,,,,,,,,
"110-N-Thayer-St,-Ann-Arbor,-MI-48104","110 N Thayer St, Ann Arbor, MI 48104",110 N Thayer St,,Ann Arbor,MI,48104,42.281365,-83.739515,Apartment,1.0,1.0,,,,,,,,,
"1000-E-Ann-St,-Apt-5,-Ann-Arbor,-MI-48104","1000 E Ann St, Apt 5, Ann Arbor, MI 48104",1000 E Ann St,Apt 5,Ann Arbor,MI,48104,42.282191,-83.736807,Condo,5.0,2.0,,,,,,,,,
"624-Packard-St,-Ann-Arbor,-MI-48104","624 Packard St, Ann Arbor, MI 48104",624 Packard St,,Ann Arbor,MI,48104,42.271081,-83.741186,Apartment,0.0,1.0,,,1920.0,,,,,,
"1117-W-Huron-St,-Ann-Arbor,-MI-48103","1117 W Huron St, Ann Arbor, MI 48103",1117 W Huron St,,Ann Arbor,MI,48103,42.281544,-83.76181,Apartment,2.0,1.0,,,1965.0,,,,,,
"306-E-Madison-St,-Ann-Arbor,-MI-48104","306 E Madison St, Ann Arbor, MI 48104",306 E Madison St,,Ann Arbor,MI,48104,42.273946,-83.745954,Single Family,6.0,3.0,1315.0,2962.0,1901.0,"{'fireplace': True, 'floorCount': 2, 'foundationType': 'Brick', 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 11, 'unitCount': 1}","{'2022': {'year': 2022, 'value': 209100}, '2024': {'year': 2024}}","{'2022': {'year': 2022, 'total': 5737}, '2023': {'year': 2023, 'total': 8044}}",R4C,"{'names': ['MCKINLEY ASSOCIATES ACCQUISITIONS L'], 'type': 'Organization', 'mailingAddress': {'id': '326-E-HOOVER-MAIL-E,-Ann-Arbor,-MI-48109', 'formattedAddress': '326 E HOOVER MAIL E, Ann Arbor, MI 48109', 'addressLine1': '326 E HOOVER MAIL E', 'addressLine2': None, 'city': 'Ann Arbor', 'state': 'MI', 'stateFips': '26', 'zipCode': '48109'}}",False
"344-S-Division-St,-Ann-Arbor,-MI-48104","344 S Division St, Ann Arbor, MI 48104",344 S Division St,,Ann Arbor,MI,48104,42.277991,-83.744355,Apartment,0.0,1.0,,,,,,,,,
"410-Observatory-St,-Ann-Arbor,-MI-48104","410 Observatory St, Ann Arbor, MI 48104",410 Observatory St,,Ann Arbor,MI,48104,42.27801,-83.731338,Apartment,2.0,1.0,,,,,,,,,
"922-S-State-St,-Apt-2,-Ann-Arbor,-MI-48104","922 S State St, Apt 2, Ann Arbor, MI 48104",922 S State St,Apt 2,Ann Arbor,MI,48104,42.270163,-83.740613,Apartment,1.0,1.0,,,,,,,,,
"426-Packard-St,-Ann-Arbor,-MI-48104","426 Packard St, Ann Arbor, MI 48104",426 Packard St,,Ann Arbor,MI,48104,42.273336,-83.743704,Apartment,1.0,1.0,,,,,,,,,
"2201-Glencoe-Hills-Dr,-Ann-Arbor,-MI-48108","2201 Glencoe Hills Dr, Ann Arbor, MI 48108",2201 Glencoe Hills Dr,,Ann Arbor,MI,48108,42.254032,-83.674911,Apartment,1.0,1.0,800.0,,1974.0,,,,,,
"511-Church-St,-Ann-Arbor,-MI-48104","511 Church St, Ann Arbor, MI 48104",511 Church St,,Ann Arbor,MI,48104,42.276376,-83.734483,Apartment,0.0,1.0,,,,,,,,,
"815-E-Ann-St,-Ann-Arbor,-MI-48104","815 E Ann St, Ann Arbor, MI 48104",815 E Ann St,,Ann Arbor,MI,48104,42.282243,-83.739462,Apartment,0.0,1.0,,,,,,,,,
"432-Hamilton-Pl,-Ann-Arbor,-MI-48104","432 Hamilton Pl, Ann Arbor, MI 48104",432 Hamilton Pl,,Ann Arbor,MI,48104,42.277216,-83.745436,Apartment,0.0,1.0,,,,,,,,,
"502-N-State-St,-Ann-Arbor,-MI-48104","502 N State St, Ann Arbor, MI 48104",502 N State St,,Ann Arbor,MI,48104,42.284969,-83.740913,Apartment,1.0,1.0,,,,{'unitCount': 3},,,,,
"508-Packard-St,-Ann-Arbor,-MI-48104","508 Packard St, Ann Arbor, MI 48104",508 Packard St,,Ann Arbor,MI,48104,42.273033,-83.742927,Single Family,6.0,3.0,,,,,,,,,
"508-Lawrence-St,-Apt-3,-Ann-Arbor,-MI-48104","508 Lawrence St, Apt 3, Ann Arbor, MI 48104",508 Lawrence St,Apt 3,Ann Arbor,MI,48104,42.283868,-83.742379,Condo,6.0,3.0,,,,,,,,,
"403-N-State-St,---3,-Ann-Arbor,-MI-48104","403 N State St, # 3, Ann Arbor, MI 48104",403 N State St,# 3,Ann Arbor,MI,48104,42.284014,-83.74131,Apartment,3.0,2.0,,,,,,,,,
"500-Packard-St,-Apt-2,-Ann-Arbor,-MI-48104","500 Packard St, Apt 2, Ann Arbor, MI 48104",500 Packard St,Apt 2,Ann Arbor,MI,48104,42.273053,-83.74335,Condo,4.0,2.0,,,,,,,,,
"403-N-State-St,---1,-Ann-Arbor,-MI-48104","403 N State St, # 1, Ann Arbor, MI 48104",403 N State St,# 1,Ann Arbor,MI,48104,42.284014,-83.74131,Apartment,4.0,2.0,,,,,,,,,
"510-Lawrence-St,-Apt-4,-Ann-Arbor,-MI-48104","510 Lawrence St, Apt 4, Ann Arbor, MI 48104",510 Lawrence St,Apt 4,Ann Arbor,MI,48104,42.283868,-83.742358,Condo,4.0,2.0,,,,,,,,,
"1116-Packard-St,-Ann-Arbor,-MI-48104","1116 Packard St, Ann Arbor, MI 48104",1116 Packard St,,Ann Arbor,MI,48104,42.266119,-83.735745,Single Family,3.0,1.0,1344.0,3659.0,1920.0,"{'fireplace': True, 'floorCount': 2, 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 6, 'unitCount': 1}","{'2023': {'year': 2023, 'value': 170200}, '2024': {'year': 2024, 'value': 190000}}","{'2022': {'year': 2022, 'total': 4368}, '2023': {'year': 2023, 'total': 6021}}",R4C,"{'names': ['SAYERS RENTALS, LLC'], 'type': 'Organization', 'mailingAddress': {'id': '10318-Sayers-Rd,-Munith,-MI-49259', 'formattedAddress': '10318 Sayers Rd, Munith, MI 49259', 'addressLine1': '10318 Sayers Rd', 'addressLine2': None, 'city': 'Munith', 'state': 'MI', 'stateFips': '26', 'zipCode': '49259'}}",False
"510-Lawrence-St,-Apt-5,-Ann-Arbor,-MI-48104","510 Lawrence St, Apt 5, Ann Arbor, MI 48104",510 Lawrence St,Apt 5,Ann Arbor,MI,48104,42.283868,-83.742358,Condo,5.0,2.0,,,,,,,,,
"109-Glen-Ave,---2,-Ann-Arbor,-MI-48104","109 Glen Ave, # 2, Ann Arbor, MI 48104",109 Glen Ave,# 2,Ann Arbor,MI,48104,42.281865,-83.735925,Condo,6.0,2.0,,,,,,,,,
"121-Glen-Ave,-Apt-2,-Ann-Arbor,-MI-48104","121 Glen Ave, Apt 2, Ann Arbor, MI 48104",121 Glen Ave,Apt 2,Ann Arbor,MI,48104,42.281562,-83.735585,Apartment,6.0,2.0,,,,,,,,,
"841-E-University-Ave,-Ann-Arbor,-MI-48104","841 E University Ave, Ann Arbor, MI 48104",841 E University Ave,,Ann Arbor,MI,48104,42.270706,-83.735422,Single Family,5.0,2.0,2400.0,5924.0,1910.0,"{'fireplace': True, 'floorCount': 2, 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 9, 'unitCount': 1}","{'2023': {'year': 2023, 'value': 287200}, '2024': {'year': 2024, 'value': 333100}}","{'2022': {'year': 2022, 'total': 5997}, '2023': {'year': 2023, 'total': 8267}}",R4C,"{'names': ['EVITT CO LLC'], 'mailingAddress': {'id': '210-Huronview-Blvd,-Ann-Arbor,-MI-48103', 'formattedAddress': '210 Huronview Blvd, Ann Arbor, MI 48103', 'addressLine1': '210 Huronview Blvd', 'addressLine2': None, 'city': 'Ann Arbor', 'state': 'MI', 'stateFips': '26', 'zipCode': '48103'}}",False
"849-E-University-Ave,-Ann-Arbor,-MI-48104","849 E University Ave, Ann Arbor, MI 48104",849 E University Ave,,Ann Arbor,MI,48104,42.270446,-83.735433,Single Family,4.0,2.5,1268.0,5184.0,1925.0,"{'fireplace': True, 'floorCount': 2, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 7, 'unitCount': 1}","{'2024': {'year': 2024, 'value': 233300}}","{'2023': {'year': 2023, 'total': 7168}}",R4C,"{'names': ['EVITT CO LLC'], 'mailingAddress': {'id': '210-Huronview-Blvd,-Ann-Arbor,-MI-48103', 'formattedAddress': '210 Huronview Blvd, Ann Arbor, MI 48103', 'addressLine1': '210 Huronview Blvd', 'addressLine2': None, 'city': 'Ann Arbor', 'state': 'MI', 'stateFips': '26', 'zipCode': '48103'}}",False
"510-Lawrence-St,-Apt-2,-Ann-Arbor,-MI-48104","510 Lawrence St, Apt 2, Ann Arbor, MI 48104",510 Lawrence St,Apt 2,Ann Arbor,MI,48104,42.283868,-83.742358,Apartment,2.0,1.0,,,,,,,,,
"418-Lawrence-St,-Apt-2,-Ann-Arbor,-MI-48104","418 Lawrence St, Apt 2, Ann Arbor, MI 48104",418 Lawrence St,Apt 2,Ann Arbor,MI,48104,42.283885,-83.743475,Apartment,4.0,2.0,,,,,,,,,
"309-Packard-St,-Ann-Arbor,-MI-48104","309 Packard St, Ann Arbor, MI 48104",309 Packard St,,Ann Arbor,MI,48104,42.275357,-83.745957,Single Family,6.0,2.0,,,,,,,,,
"414-Lawrence-St,-Apt-3,-Ann-Arbor,-MI-48104","414 Lawrence St, Apt 3, Ann Arbor, MI 48104",414 Lawrence St,Apt 3,Ann Arbor,MI,48104,42.283885,-83.743525,Apartment,2.0,1.0,,,,,,,,,
"549-Packard-St,---1,-Ann-Arbor,-MI-48104","549 Packard St, # 1, Ann Arbor, MI 48104",549 Packard St,# 1,Ann Arbor,MI,48104,42.272195,-83.741619,Multi-Family,6.0,2.0,,,,,,,,,
"603-Catherine-St,-Apt-2,-Ann-Arbor,-MI-48104","603 Catherine St, Apt 2, Ann Arbor, MI 48104",603 Catherine St,Apt 2,Ann Arbor,MI,48104,42.2831,-83.741781,Condo,4.0,2.0,,,,,,,,,
"3127-Lake-Haven-Dr,-Ann-Arbor,-MI-48105","3127 Lake Haven Dr, Ann Arbor, MI 48105",3127 Lake Haven Dr,,Ann Arbor,MI,48105,42.285922,-83.697088,Condo,3.0,2.5,1516.0,,1976.0,"{'architectureType': 'Ranch', 'cooling': True, 'coolingType': 'Commercial', 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air'}","{'2023': {'year': 2023, 'value': 129500}, '2024': {'year': 2024, 'value': 148700}}","{'2019': {'year': 2019, 'total': 4289}, '2023': {'year': 2023, 'total': 5088}}",UNKNOWN,"{'names': ['Redondo Juan', 'Chang Chiwei'], 'type': 'Individual', 'mailingAddress': {'id': '3127-Lake-Haven-Dr,-Ann-Arbor,-MI-48105', 'formattedAddress': '3127 Lake Haven Dr, Ann Arbor, MI 48105', 'addressLine1': '3127 Lake Haven Dr', 'addressLine2': None, 'city': 'Ann Arbor', 'state': 'MI', 'stateFips': '26', 'zipCode': '48105'}}",True
"508-Lawrence-St,-Apt-1,-Ann-Arbor,-MI-48104","508 Lawrence St, Apt 1, Ann Arbor, MI 48104",508 Lawrence St,Apt 1,Ann Arbor,MI,48104,42.283868,-83.742379,Condo,3.0,1.0,,,,,,,,,
"908-Oakland-Ave,-Apt-302,-Ann-Arbor,-MI-48104","908 Oakland Ave, Apt 302, Ann Arbor, MI 48104",908 Oakland Ave,Apt 302,Ann Arbor,MI,48104,42.270564,-83.738937,Apartment,1.0,1.0,,,,,,,,,
"328-Catherine-St,-Ann-Arbor,-MI-48104","328 Catherine St, Ann Arbor, MI 48104",328 Catherine St,,Ann Arbor,MI,48104,42.282944,-83.744565,Single Family,6.0,2.0,2476.0,4617.0,1901.0,"{'fireplace': True, 'floorCount': 2, 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 10, 'unitCount': 1}","{'2023': {'year': 2023, 'value': 254400}, '2024': {'year': 2024, 'value': 290200}}","{'2022': {'year': 2022, 'total': 6133}, '2023': {'year': 2023, 'total': 8454}}",O,"{'names': ['BLACKHAWK ASSOCIATES LC'], 'mailingAddress': {'id': '8350-W-Liberty-Rd,-Ann-Arbor,-MI-48103', 'formattedAddress': '8350 W Liberty Rd, Ann Arbor, MI 48103', 'addressLine1': '8350 W Liberty Rd', 'addressLine2': None, 'city': 'Ann Arbor', 'state': 'MI', 'stateFips': '26', 'zipCode': '48103'}}",False
"537-Elizabeth-St,-Apt-3,-Ann-Arbor,-MI-48104","537 Elizabeth St, Apt 3, Ann Arbor, MI 48104",537 Elizabeth St,Apt 3,Ann Arbor,MI,48104,42.285959,-83.741907,Apartment,1.0,,,,,,,,,,
"507-E-Kingsley-St,-Ann-Arbor,-MI-48104","507 E Kingsley St, Ann Arbor, MI 48104",507 E Kingsley St,,Ann Arbor,MI,48104,42.284898,-83.742124,Single Family,5.0,1.5,1494.0,4617.0,1910.0,"{'fireplace': True, 'floorCount': 2, 'foundationType': 'Concrete', 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 7, 'unitCount': 1}","{'2023': {'year': 2023, 'value': 209800}, '2024': {'year': 2024, 'value': 233700}}","{'2022': {'year': 2022, 'total': 10543}, '2023': {'year': 2023, 'total': 14124}}",R4C,"{'names': ['Ivo Panyovski', 'Daniela Todorova'], 'type': 'Individual', 'mailingAddress': {'id': '3610-Golfside-Rd,-Ypsilanti,-MI-48197', 'formattedAddress': '3610 Golfside Rd, Ypsilanti, MI 48197', 'addressLine1': '3610 Golfside Rd', 'addressLine2': None, 'city': 'Ypsilanti', 'state': 'MI', 'stateFips': '26', 'zipCode': '48197'}}",False
"915-Oakland-Ave,-Apt-3A,-Ann-Arbor,-MI-48104","915 Oakland Ave, Apt 3A, Ann Arbor, MI 48104",915 Oakland Ave,Apt 3A,Ann Arbor,MI,48104,42.270825,-83.73812,Apartment,3.0,1.0,,,,,,,,,
"521-N-Division-St,-Apt-3,-Ann-Arbor,-MI-48104","521 N Division St, Apt 3, Ann Arbor, MI 48104",521 N Division St,Apt 3,Ann Arbor,MI,48104,42.285455,-83.743631,Condo,3.0,1.0,,,,,,,,,
"933-Dewey-Ave,-Ann-Arbor,-MI-48104","933 Dewey Ave, Ann Arbor, MI 48104",933 Dewey Ave,,Ann Arbor,MI,48104,42.266164,-83.736669,Apartment,1.0,1.0,,,,,,,,,
"314-E-William-St,-Ann-Arbor,-MI-48104","314 E William St, Ann Arbor, MI 48104",314 E William St,,Ann Arbor,MI,48104,42.277634,-83.745476,Condo,6.0,3.0,2071.0,,,,,,,,
"802-Arch-St,-Ann-Arbor,-MI-48104","802 Arch St, Ann Arbor, MI 48104",802 Arch St,,Ann Arbor,MI,48104,42.269411,-83.738719,Single Family,3.0,1.0,1300.0,4356.0,1900.0,,,,,,
"500-Packard-St,-Apt-3,-Ann-Arbor,-MI-48104","500 Packard St, Apt 3, Ann Arbor, MI 48104",500 Packard St,Apt 3,Ann Arbor,MI,48104,42.273053,-83.74335,Condo,4.0,2.0,,,,,,,,,
"1029-Pontiac-Trl,-Ann-Arbor,-MI-48105","1029 Pontiac Trl, Ann Arbor, MI 48105",1029 Pontiac Trl,,Ann Arbor,MI,48105,42.290762,-83.739889,Single Family,5.0,2.0,1728.0,18034.0,1901.0,"{'cooling': True, 'coolingType': 'Commercial', 'fireplace': True, 'floorCount': 2, 'foundationType': 'Brick', 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 7, 'unitCount': 1}","{'2024': {'year': 2024, 'value': 226900}}","{'2023': {'year': 2023, 'total': 12818}}",R4C,"{'names': ['1029 PONTIAC TRAIL LLC', 'ZAKI ALAWI'], 'type': 'Organization', 'mailingAddress': {'id': '414-Huntington-Pl,-Ann-Arbor,-MI-48104', 'formattedAddress': '414 Huntington Pl, Ann Arbor, MI 48104', 'addressLine1': '414 Huntington Pl', 'addressLine2': None, 'city': 'Ann Arbor', 'state': 'MI', 'stateFips': '26', 'zipCode': '48104'}}",False
"812-Brown-St,-Ann-Arbor,-MI-48104","812 Brown St, Ann Arbor, MI 48104",812 Brown St,,Ann Arbor,MI,48104,42.271509,-83.748732,Apartment,6.0,2.0,,,,,,,,,
"331-S-Division-St,-Ann-Arbor,-MI-48104","331 S Division St, Ann Arbor, MI 48104",331 S Division St,,Ann Arbor,MI,48104,42.278374,-83.743799,Condo,2.0,1.0,,,,,,,,,
"908-Oakland-Ave,-Apt-201,-Ann-Arbor,-MI-48104","908 Oakland Ave, Apt 201, Ann Arbor, MI 48104",908 Oakland Ave,Apt 201,Ann Arbor,MI,48104,42.270564,-83.738937,Apartment,1.0,1.0,,,,,,,,,
"514-E-Ann-St,-Apt-2,-Ann-Arbor,-MI-48104","514 E Ann St, Apt 2, Ann Arbor, MI 48104",514 E Ann St,Apt 2,Ann Arbor,MI,48104,42.281969,-83.742254,Condo,6.0,3.0,,,,,,,,,
"403-N-State-St,---4,-Ann-Arbor,-MI-48104","403 N State St, # 4, Ann Arbor, MI 48104",403 N State St,# 4,Ann Arbor,MI,48104,42.284014,-83.74131,Apartment,5.0,2.0,,,,,,,,,
"310-N-1st-St,-Apt-2,-Ann-Arbor,-MI-48103","310 N 1st St, Apt 2, Ann Arbor, MI 48103",310 N 1st St,Apt 2,Ann Arbor,MI,48103,42.283704,-83.750612,Condo,2.0,1.0,,,,,,,,,
"911-Oakland-Ave,-Apt-2,-Ann-Arbor,-MI-48104","911 Oakland Ave, Apt 2, Ann Arbor, MI 48104",911 Oakland Ave,Apt 2,Ann Arbor,MI,48104,42.270761,-83.738258,Apartment,1.0,1.0,,,,,,,,,
"310-N-1st-St,-Apt-3,-Ann-Arbor,-MI-48103","310 N 1st St, Apt 3, Ann Arbor, MI 48103",310 N 1st St,Apt 3,Ann Arbor,MI,48103,42.283704,-83.750612,Condo,3.0,1.0,,,,,,,,,
"314-E-William-St,-Apt-2,-Ann-Arbor,-MI-48104","314 E William St, Apt 2, Ann Arbor, MI 48104",314 E William St,Apt 2,Ann Arbor,MI,48104,42.277862,-83.745706,Condo,2.0,1.0,,,,,,,,,
"414-Lawrence-St,-Apt-1,-Ann-Arbor,-MI-48104","414 Lawrence St, Apt 1, Ann Arbor, MI 48104",414 Lawrence St,Apt 1,Ann Arbor,MI,48104,42.283885,-83.743525,Apartment,2.0,1.0,,,,,,,,,
"514-E-Kingsley-St,-Apt-2,-Ann-Arbor,-MI-48104","514 E Kingsley St, Apt 2, Ann Arbor, MI 48104",514 E Kingsley St,Apt 2,Ann Arbor,MI,48104,42.284535,-83.74181,Single Family,7.0,3.0,2072.0,7754.0,1901.0,,,,,,
"510-Benjamin-St,-Ann-Arbor,-MI-48104","510 Benjamin St, Ann Arbor, MI 48104",510 Benjamin St,,Ann Arbor,MI,48104,42.270651,-83.742563,Condo,6.0,2.0,1502.0,4356.0,1910.0,"{'fireplace': True, 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 9, 'unitCount': 1}","{'2019': {'year': 2019, 'value': 182200, 'land': 182200}}","{'2018': {'year': 2018, 'total': 10358}}",R4C,"{'names': ['510 BENJAMIN, LLC'], 'mailingAddress': {'id': '414-Huntington-Pl,-Ann-Arbor,-MI-48104', 'addressLine1': '414 Huntington Pl', 'addressLine2': None, 'city': 'Ann Arbor', 'state': 'MI', 'stateFips': '26', 'zipCode': '48104'}}",False
